"group","id_month","timesteps","ndays","mean_timesteps","id_day_all","x","y","datetime","behavior","species","id_tree","date","time","count","count_rest"
"Guareí","Jun",657,6,110,"jun005",782019.064342611,7407438.15919278,2019-06-15 13:40:00,"Resting","Pereskia aculeata","AG201",2019-06-15,13:40:00,657,36
"Guareí","Jun",657,6,110,"jun005",781889.691698756,7407551.24457875,2019-06-15 16:30:00,"Inactive",NA,"DG14",2019-06-15,16:30:00,657,36
"Guareí","Jun",657,6,110,"jun006",781697.85437225,7408008.12179571,2019-06-17 09:50:00,"Inactive","Pereskia aculeata","AG205",2019-06-17,09:50:00,657,36
"Guareí","Jun",657,6,110,"jun006",781653.34,7407832.3,2019-06-17 15:35:00,"Inactive",NA,NA,2019-06-17,15:35:00,657,36
"Guareí","Jun",657,6,110,"jun006",781653.34,7407832.3,2019-06-17 15:40:00,"Inactive",NA,NA,2019-06-17,15:40:00,657,36
"Guareí","May",447,4,112,"may001",781882.970580149,7407900.06595431,2019-05-16 09:45:00,"Inactive","Celtis iguanaea","AG156",2019-05-16,09:45:00,447,19
"Guareí","May",447,4,112,"may001",781852.190331074,7408135.56324034,2019-05-16 16:00:00,"Inactive",NA,NA,2019-05-16,16:00:00,447,19
"Guareí","May",447,4,112,"may002",782229.808458244,7407522.1250269,2019-05-17 09:15:00,"Inactive",NA,NA,2019-05-17,09:15:00,447,19
"Guareí","May",447,4,112,"may002",782357.585887524,7407515.95866092,2019-05-17 10:30:00,"Inactive",NA,NA,2019-05-17,10:30:00,447,19
"Guareí","May",447,4,112,"may002",782361.335866899,7407527.31353995,2019-05-17 10:35:00,"Inactive",NA,NA,2019-05-17,10:35:00,447,19
"Guareí","May",447,4,112,"may002",782361.520190736,7407537.81709324,2019-05-17 10:40:00,"Inactive",NA,NA,2019-05-17,10:40:00,447,19
"Guareí","May",447,4,112,"may002",782356.855015456,7407514.05892174,2019-05-17 10:45:00,"Inactive",NA,NA,2019-05-17,10:45:00,447,19
"Guareí","May",447,4,112,"may002",782333.401483383,7407511.52664541,2019-05-17 10:50:00,"Inactive",NA,NA,2019-05-17,10:50:00,447,19
"Guareí","May",447,4,112,"may002",782305.488287153,7407472.25396717,2019-05-17 11:05:00,"Inactive",NA,NA,2019-05-17,11:05:00,447,19
"Guareí","May",447,4,112,"may002",781984.973744318,7407403.95597705,2019-05-17 12:15:00,"Inactive",NA,NA,2019-05-17,12:15:00,447,19
"Guareí","May",447,4,112,"may002",781994.167356413,7407414.86289846,2019-05-17 12:30:00,"Inactive",NA,NA,2019-05-17,12:30:00,447,19
"Guareí","May",447,4,112,"may002",781808.012460763,7407740.13285813,2019-05-17 15:15:00,"Inactive",NA,NA,2019-05-17,15:15:00,447,19
"Guareí","May",447,4,112,"may002",781878.767292712,7407868.15150921,2019-05-17 15:45:00,"Inactive",NA,NA,2019-05-17,15:45:00,447,19
"Guareí","May",447,4,112,"may003",781960.552253527,7407900.09454951,2019-05-18 07:40:00,"Inactive",NA,NA,2019-05-18,07:40:00,447,19
"Guareí","May",447,4,112,"may003",781703.948683686,7407850.74306195,2019-05-18 12:40:00,"Inactive",NA,NA,2019-05-18,12:40:00,447,19
"Guareí","May",447,4,112,"may003",781863.160401256,7407812.89603609,2019-05-18 14:45:00,"Inactive",NA,NA,2019-05-18,14:45:00,447,19
"Guareí","May",447,4,112,"may004",781866.996794755,7407959.999832,2019-05-20 12:05:00,"Inactive",NA,NA,2019-05-20,12:05:00,447,19
"Guareí","May",447,4,112,"may004",782068.58,7407953.17,2019-05-20 15:55:00,"Inactive",NA,NA,2019-05-20,15:55:00,447,19
"Guareí","May",447,4,112,"may004",781961.996793404,7407926.99983216,2019-05-20 16:15:00,"Inactive",NA,NA,2019-05-20,16:15:00,447,19
"Santa Maria","Apr",451,4,113,"Apr_20",364666.61,7540752.74,2015-04-09 07:15:00,"Inactive",NA,NA,2015-04-09,07:15:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",364670.34,7540750.78,2015-04-09 07:20:00,"Inactive",NA,NA,2015-04-09,07:20:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",364666.15,7540722.89,2015-04-09 07:45:00,"Inactive","inch_pass","AMf218",2015-04-09,07:45:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",364702.97,7540752.28,2015-04-09 07:55:00,"Inactive",NA,NA,2015-04-09,07:55:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",364721.68,7540766.16,2015-04-09 08:00:00,"Inactive",NA,NA,2015-04-09,08:00:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",364729.67,7540806.27,2015-04-09 08:05:00,"Inactive",NA,NA,2015-04-09,08:05:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",364719.7,7540848.47,2015-04-09 08:10:00,"Inactive",NA,NA,2015-04-09,08:10:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",364704.16,7540895.73,2015-04-09 08:15:00,"Inactive",NA,NA,2015-04-09,08:15:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",364613,7540965.74,2015-04-09 08:55:00,"Inactive",NA,"SMaf102",2015-04-09,08:55:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",364628.88,7541008.11,2015-04-09 09:00:00,"Inactive",NA,NA,2015-04-09,09:00:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",364633.17,7541066.14,2015-04-09 09:45:00,"Inactive",NA,"AMf186",2015-04-09,09:45:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",364658.49,7541079.93,2015-04-09 10:10:00,"Inactive",NA,NA,2015-04-09,10:10:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",364705.4,7541104.78,2015-04-09 10:20:00,"Inactive",NA,NA,2015-04-09,10:20:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",365018.01,7541361.52,2015-04-09 11:45:00,"Inactive",NA,NA,2015-04-09,11:45:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",365089.4,7541403.12,2015-04-09 12:15:00,"Inactive",NA,NA,2015-04-09,12:15:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",365099.16,7541402.17,2015-04-09 12:20:00,"Inactive",NA,NA,2015-04-09,12:20:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",365105.99,7541394.58,2015-04-09 12:25:00,"Inactive",NA,NA,2015-04-09,12:25:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",365108.43,7541388.66,2015-04-09 12:30:00,"Inactive",NA,NA,2015-04-09,12:30:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",365104.02,7541383.28,2015-04-09 12:35:00,"Inactive",NA,NA,2015-04-09,12:35:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",365124.27,7541343.25,2015-04-09 12:40:00,"Inactive",NA,NA,2015-04-09,12:40:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",365171.02,7541319.7,2015-04-09 12:55:00,"Resting",NA,NA,2015-04-09,12:55:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",365253.56,7541299.16,2015-04-09 13:20:00,"Resting","Eugenia aff. ramboi","AMf119",2015-04-09,13:20:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",365265.8,7541298.58,2015-04-09 13:25:00,"Inactive",NA,NA,2015-04-09,13:25:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",365368.67,7541331.47,2015-04-09 13:45:00,"Resting","Eugenia aff. ramboi","AMf028",2015-04-09,13:45:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",365396.51,7541301.69,2015-04-09 14:15:00,"Inactive",NA,NA,2015-04-09,14:15:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",365404.87,7541295.84,2015-04-09 14:20:00,"Resting",NA,NA,2015-04-09,14:20:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",365407.2,7541274.89,2015-04-09 14:25:00,"Resting",NA,NA,2015-04-09,14:25:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",365402.01,7541270.87,2015-04-09 14:30:00,"Resting",NA,NA,2015-04-09,14:30:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",365374.06,7541255.52,2015-04-09 14:35:00,"Resting",NA,NA,2015-04-09,14:35:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",365364.88,7541246.17,2015-04-09 14:40:00,"Inactive",NA,NA,2015-04-09,14:40:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",365392.07,7541194.33,2015-04-09 15:00:00,"Inactive",NA,NA,2015-04-09,15:00:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",365397.21,7541183.99,2015-04-09 15:05:00,"Resting",NA,NA,2015-04-09,15:05:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",365454.74,7541149.76,2015-04-09 15:20:00,"Resting",NA,NA,2015-04-09,15:20:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",365459.66,7541124.95,2015-04-09 15:25:00,"Inactive",NA,NA,2015-04-09,15:25:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",365472.8,7541039.93,2015-04-09 15:45:00,"Resting",NA,NA,2015-04-09,15:45:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_20",365471.97,7541042.1,2015-04-09 15:50:00,"Resting",NA,NA,2015-04-09,15:50:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364674.42,7540750.64,2015-04-11 07:30:00,"Inactive",NA,NA,2015-04-11,07:30:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364662.59,7540768.9,2015-04-11 07:35:00,"Inactive",NA,NA,2015-04-11,07:35:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364670.97,7540769.2,2015-04-11 07:40:00,"Inactive",NA,NA,2015-04-11,07:40:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364720.69,7540958.01,2015-04-11 08:00:00,"Inactive","Celtis fluminensis","AMf163",2015-04-11,08:00:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364761.26,7540997.88,2015-04-11 09:25:00,"Inactive","Celtis fluminensis","AMf188",2015-04-11,09:25:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364796.77,7540979.49,2015-04-11 09:55:00,"Inactive",NA,NA,2015-04-11,09:55:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364857.52,7540910.29,2015-04-11 10:05:00,"Inactive",NA,NA,2015-04-11,10:05:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364763.07,7540830.41,2015-04-11 10:35:00,"Inactive",NA,NA,2015-04-11,10:35:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364752.98,7540806.06,2015-04-11 10:40:00,"Inactive",NA,NA,2015-04-11,10:40:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364753.45,7540792.46,2015-04-11 10:45:00,"Inactive",NA,NA,2015-04-11,10:45:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364761.97,7540773.31,2015-04-11 10:55:00,"Inactive",NA,NA,2015-04-11,10:55:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364766.57,7540779.68,2015-04-11 11:00:00,"Inactive",NA,NA,2015-04-11,11:00:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364778.86,7540775.52,2015-04-11 11:05:00,"Inactive",NA,NA,2015-04-11,11:05:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364808.47,7540702.29,2015-04-11 11:30:00,"Resting",NA,NA,2015-04-11,11:30:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364821.1,7540679.1,2015-04-11 12:40:00,"Inactive",NA,"SMaf126",2015-04-11,12:40:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364818.98,7540674.34,2015-04-11 12:45:00,"Inactive",NA,"SMaf126",2015-04-11,12:45:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364854.44,7540687.45,2015-04-11 13:00:00,"Resting","Eugenia aff. ramboi","AMf171",2015-04-11,13:00:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364854.44,7540687.45,2015-04-11 13:05:00,"Resting","Eugenia aff. ramboi","AMf171",2015-04-11,13:05:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364854.44,7540687.45,2015-04-11 13:10:00,"Resting","Eugenia aff. ramboi","AMf171",2015-04-11,13:10:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364848.79,7540681.27,2015-04-11 13:15:00,"Inactive",NA,NA,2015-04-11,13:15:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364865.39,7540631.61,2015-04-11 13:35:00,"Inactive",NA,NA,2015-04-11,13:35:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364854.38,7540626.78,2015-04-11 13:45:00,"Inactive",NA,NA,2015-04-11,13:45:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364841.28,7540620.87,2015-04-11 13:50:00,"Inactive",NA,NA,2015-04-11,13:50:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364876.06,7540627.27,2015-04-11 13:55:00,"Inactive",NA,NA,2015-04-11,13:55:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364923.65,7540633.39,2015-04-11 14:00:00,"Inactive",NA,NA,2015-04-11,14:00:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364993.87,7540710.55,2015-04-11 14:45:00,"Inactive",NA,NA,2015-04-11,14:45:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364989.8,7540731.86,2015-04-11 14:55:00,"Inactive",NA,NA,2015-04-11,14:55:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364915.27,7540803.77,2015-04-11 15:15:00,"Resting",NA,NA,2015-04-11,15:15:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364913.22,7540808.15,2015-04-11 15:20:00,"Resting",NA,NA,2015-04-11,15:20:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364895.19,7540826.67,2015-04-11 15:25:00,"Inactive",NA,NA,2015-04-11,15:25:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364904.65,7540862.25,2015-04-11 15:40:00,"Resting","Celtis fluminensis","AMf179",2015-04-11,15:40:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364905.78,7540859.83,2015-04-11 15:45:00,"Resting","Celtis fluminensis","AMf179",2015-04-11,15:45:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364875.92,7540863.35,2015-04-11 15:50:00,"Resting",NA,NA,2015-04-11,15:50:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364873.32,7540859.51,2015-04-11 15:55:00,"Resting",NA,NA,2015-04-11,15:55:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364859.5,7540855.68,2015-04-11 16:00:00,"Resting",NA,NA,2015-04-11,16:00:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364841.64,7540860.19,2015-04-11 16:05:00,"Inactive",NA,NA,2015-04-11,16:05:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364814.31,7540838.37,2015-04-11 16:15:00,"Inactive","Celtis fluminensis","AMf238",2015-04-11,16:15:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364767.98,7540816.4,2015-04-11 16:20:00,"Resting",NA,NA,2015-04-11,16:20:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364754.84,7540810.13,2015-04-11 16:25:00,"Inactive",NA,NA,2015-04-11,16:25:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364717.16,7540797.78,2015-04-11 16:30:00,"Inactive",NA,NA,2015-04-11,16:30:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_22",364685.66,7540779.53,2015-04-11 16:35:00,"Inactive",NA,NA,2015-04-11,16:35:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364676.99,7540747.8,2015-04-12 07:25:00,"Inactive",NA,NA,2015-04-12,07:25:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364686.49,7540749.02,2015-04-12 07:30:00,"Inactive",NA,NA,2015-04-12,07:30:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364690.05,7540752.23,2015-04-12 07:35:00,"Inactive",NA,NA,2015-04-12,07:35:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364707.29,7540885.44,2015-04-12 08:10:00,"Inactive",NA,NA,2015-04-12,08:10:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364657.38,7540907.43,2015-04-12 08:30:00,"Inactive",NA,"AMf182",2015-04-12,08:30:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364633.63,7540894.35,2015-04-12 08:35:00,"Inactive",NA,NA,2015-04-12,08:35:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364619.73,7540980.56,2015-04-12 09:50:00,"Inactive",NA,NA,2015-04-12,09:50:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364634.92,7541032.8,2015-04-12 10:20:00,"Inactive",NA,"AMf186",2015-04-12,10:20:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364592.02,7541049.32,2015-04-12 10:30:00,"Inactive",NA,NA,2015-04-12,10:30:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364627.93,7541071.44,2015-04-12 11:55:00,"Inactive",NA,"AMf186",2015-04-12,11:55:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364627.93,7541071.44,2015-04-12 12:00:00,"Inactive",NA,"AMf186",2015-04-12,12:00:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364627.93,7541071.44,2015-04-12 12:05:00,"Inactive",NA,"AMf186",2015-04-12,12:05:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364627.93,7541071.44,2015-04-12 12:10:00,"Inactive",NA,"AMf186",2015-04-12,12:10:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364627.93,7541071.44,2015-04-12 12:30:00,"Inactive",NA,"AMf186",2015-04-12,12:30:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364627.93,7541071.44,2015-04-12 12:35:00,"Inactive",NA,"AMf186",2015-04-12,12:35:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364627.93,7541071.44,2015-04-12 12:40:00,"Inactive",NA,"AMf186",2015-04-12,12:40:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364728.48,7541075.82,2015-04-12 13:00:00,"Inactive",NA,NA,2015-04-12,13:00:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364775.27,7541010.97,2015-04-12 13:50:00,"Inactive",NA,NA,2015-04-12,13:50:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364771.09,7540988.38,2015-04-12 14:00:00,"Inactive","Celtis fluminensis","AMf188",2015-04-12,14:00:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364771.09,7540988.38,2015-04-12 14:05:00,"Resting","Celtis fluminensis","AMf188",2015-04-12,14:05:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364770.11,7540980.08,2015-04-12 14:10:00,"Inactive",NA,NA,2015-04-12,14:10:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364776.56,7540919.55,2015-04-12 14:25:00,"Inactive",NA,NA,2015-04-12,14:25:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364771.75,7540914.23,2015-04-12 14:30:00,"Resting",NA,NA,2015-04-12,14:30:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364775.02,7540906.04,2015-04-12 14:35:00,"Resting",NA,NA,2015-04-12,14:35:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364797.94,7540898.72,2015-04-12 14:50:00,"Inactive",NA,NA,2015-04-12,14:50:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364828.92,7540888.59,2015-04-12 15:30:00,"Inactive","inch_pass","AMf162",2015-04-12,15:30:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364828.92,7540888.59,2015-04-12 15:35:00,"Inactive","inch_pass","AMf162",2015-04-12,15:35:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364828.92,7540888.59,2015-04-12 15:40:00,"Inactive","inch_pass","AMf162",2015-04-12,15:40:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364839.35,7540922.6,2015-04-12 15:45:00,"Inactive",NA,NA,2015-04-12,15:45:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364848.03,7540933.52,2015-04-12 15:50:00,"Resting",NA,NA,2015-04-12,15:50:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364855.45,7540936.48,2015-04-12 15:55:00,"Inactive",NA,NA,2015-04-12,15:55:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364862.32,7540940.41,2015-04-12 16:00:00,"Inactive",NA,NA,2015-04-12,16:00:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364846.48,7540951.58,2015-04-12 16:10:00,"Inactive",NA,NA,2015-04-12,16:10:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364848.48,7540952.37,2015-04-12 16:15:00,"Inactive",NA,NA,2015-04-12,16:15:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_23",364926.67,7541026.82,2015-04-12 16:25:00,"Inactive",NA,NA,2015-04-12,16:25:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364679.77,7540742.54,2015-04-15 07:45:00,"Inactive",NA,NA,2015-04-15,07:45:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364671.23,7540744.75,2015-04-15 07:50:00,"Inactive",NA,NA,2015-04-15,07:50:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364686.72,7540713.63,2015-04-15 08:00:00,"Inactive",NA,NA,2015-04-15,08:00:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364740.29,7540700.97,2015-04-15 08:20:00,"Inactive","inch_pass","AMf219",2015-04-15,08:20:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364740.29,7540700.97,2015-04-15 08:40:00,"Inactive","inch_pass","AMf219",2015-04-15,08:40:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364789.38,7540683.51,2015-04-15 09:15:00,"Resting",NA,NA,2015-04-15,09:15:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364793.83,7540657.81,2015-04-15 09:45:00,"Inactive",NA,NA,2015-04-15,09:45:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364806.48,7540657.61,2015-04-15 09:50:00,"Inactive",NA,NA,2015-04-15,09:50:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364811.44,7540645.6,2015-04-15 10:00:00,"Inactive",NA,NA,2015-04-15,10:00:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364810.83,7540631.52,2015-04-15 10:05:00,"Inactive",NA,NA,2015-04-15,10:05:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364789.88,7540587.69,2015-04-15 10:20:00,"Inactive","Celtis fluminensis","AMf222",2015-04-15,10:20:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364813.04,7540535.58,2015-04-15 10:40:00,"Inactive",NA,NA,2015-04-15,10:40:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364833.28,7540546.46,2015-04-15 10:45:00,"Inactive",NA,NA,2015-04-15,10:45:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364883,7540573.8,2015-04-15 10:50:00,"Inactive",NA,NA,2015-04-15,10:50:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364910.43,7540582.67,2015-04-15 10:55:00,"Inactive",NA,NA,2015-04-15,10:55:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364940.86,7540590.82,2015-04-15 11:00:00,"Inactive",NA,NA,2015-04-15,11:00:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364967.32,7540614.61,2015-04-15 11:10:00,"Resting","Eugenia aff. ramboi","AMf225",2015-04-15,11:10:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364967.32,7540614.61,2015-04-15 11:15:00,"Resting","Eugenia aff. ramboi","AMf225",2015-04-15,11:15:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364967.32,7540614.61,2015-04-15 11:20:00,"Resting","Eugenia aff. ramboi","AMf225",2015-04-15,11:20:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364967.32,7540614.61,2015-04-15 11:25:00,"Resting","Eugenia aff. ramboi","AMf225",2015-04-15,11:25:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364967.32,7540614.61,2015-04-15 11:30:00,"Resting","Eugenia aff. ramboi","AMf225",2015-04-15,11:30:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364967.32,7540614.61,2015-04-15 11:35:00,"Resting","Eugenia aff. ramboi","AMf225",2015-04-15,11:35:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364967.32,7540614.61,2015-04-15 11:40:00,"Resting","Eugenia aff. ramboi","AMf225",2015-04-15,11:40:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364967.32,7540614.61,2015-04-15 11:45:00,"Resting","Eugenia aff. ramboi","AMf225",2015-04-15,11:45:00,451,156
