ticks day timestep x y energy status action
 5355 49 75 781709.06 7407926.38 94.2 "hungry" "on feeding tree" 
 5356 49 76 781709.06 7407926.38 101.2 "hungry" "on feeding tree" 
 5357 49 77 781709.06 7407926.38 108.2 "hungry" "on feeding tree" 
 5358 49 78 781717.26 7407944.4 106.6 "hungry" "search feeding tree" 
 5359 49 79 781717.26 7407944.4 105 "hungry" "on feeding tree" 
 5360 49 80 781709.06 7407926.38 103.4 "hungry" "search feeding tree" 
 5361 49 81 781709.06 7407926.38 101.8 "hungry" "on feeding tree" 
 5362 49 82 781709.06 7407926.38 108.8 "hungry" "on feeding tree" 
 5363 49 83 781709.06 7407926.38 115.8 "hungry" "on feeding tree" 
 5364 49 84 781728.83 7407925.24 114.2 "hungry" "search feeding tree" 
 5365 49 85 781728.83 7407925.24 112.6 "hungry" "on feeding tree" 
 5366 49 86 781709.06 7407926.38 111 "hungry" "search feeding tree" 
 5367 49 87 781709.06 7407926.38 109.4 "hungry" "on feeding tree" 
 5368 49 88 781709.06 7407926.38 113.4 "hungry" "on feeding tree" 
 5369 49 89 781709.06 7407926.38 117.4 "hungry" "on feeding tree" 
 5370 49 90 781728.83 7407925.24 115.8 "hungry" "search feeding tree" 
 5371 49 91 781728.83 7407925.24 114.2 "hungry" "on feeding tree" 
 5372 49 92 781728.83 7407925.24 118.2 "hungry" "on feeding tree" 
 5373 49 93 781709.06 7407926.38 116.6 "hungry" "search feeding tree" 
 5374 49 94 781709.06 7407926.38 115 "hungry" "on feeding tree" 
 5375 49 95 781709.06 7407926.38 119 "hungry" "on feeding tree" 
 5376 49 96 781709.06 7407926.38 123 "hungry" "on feeding tree" 
 5377 49 97 781709.06 7407926.38 127 "hungry" "on feeding tree" 
 5378 49 98 781717.26 7407944.4 125.4 "hungry" "search feeding tree" 
 5379 49 99 781717.26 7407944.4 123.8 "hungry" "on feeding tree" 
 5380 49 100 781717.26 7407944.4 130.8 "hungry" "on feeding tree" 
 5381 49 101 781717.26 7407944.4 137.8 "hungry" "on feeding tree" 
 5382 49 102 781717.26 7407944.4 144.8 "hungry" "on feeding tree" 
 5383 49 103 781709.06 7407926.38 143.2 "hungry" "search feeding tree" 
 5384 49 104 781709.06 7407926.38 141.6 "hungry" "on feeding tree" 
 5385 49 105 781709.06 7407926.38 148.6 "hungry" "on feeding tree" 
 5386 49 106 781717.26 7407944.4 147 "hungry" "search feeding tree" 
 5387 49 107 781717.26 7407944.4 145.4 "hungry" "on feeding tree" 
 5388 49 108 781717.26 7407944.4 152.4 "hungry" "on feeding tree" 
 5389 49 109 781717.26 7407944.4 152.4 "night" "" 
 5390 49 110 781764.11 7408047.4 150.8 "sleeping" "to sleeping tree" 
 5391 50 1 781769.07 7408034.16 154.9 "forage" "forage" 
 5392 50 2 781767.97 7408053.93 48.4 "hungry" "search feeding tree" 
 5393 50 3 781767.97 7408053.93 46.8 "hungry" "on feeding tree" 
 5394 50 4 781767.97 7408053.93 53.8 "hungry" "on feeding tree" 
 5395 50 5 781769.07 7408034.16 52.2 "hungry" "search feeding tree" 
 5396 50 6 781769.07 7408034.16 50.6 "hungry" "on feeding tree" 
 5397 50 7 781769.07 7408034.16 57.6 "hungry" "on feeding tree" 
 5398 50 8 781773.88 7408053.36 56 "hungry" "search feeding tree" 
 5399 50 9 781773.88 7408053.36 54.4 "hungry" "on feeding tree" 
 5400 50 10 781773.88 7408053.36 61.4 "hungry" "on feeding tree" 
 5401 50 11 781773.88 7408053.36 68.4 "hungry" "on feeding tree" 
 5402 50 12 781773.88 7408053.36 75.4 "hungry" "on feeding tree" 
 5403 50 13 781778.7 7408072.57 73.8 "hungry" "search feeding tree" 
 5404 50 14 781778.7 7408072.57 72.2 "hungry" "on feeding tree" 
 5405 50 15 781778.7 7408072.57 79.2 "hungry" "on feeding tree" 
 5406 50 16 781778.7 7408072.57 86.2 "hungry" "on feeding tree" 
 5407 50 17 781798.18 7408069.05 84.6 "hungry" "search feeding tree" 
 5408 50 18 781798.18 7408069.05 83 "hungry" "on feeding tree" 
 5409 50 19 781798.18 7408069.05 90 "hungry" "on feeding tree" 
 5410 50 20 781798.18 7408069.05 97 "hungry" "on feeding tree" 
 5411 50 21 781778.7 7408072.57 95.4 "hungry" "search feeding tree" 
 5412 50 22 781778.7 7408072.57 93.8 "hungry" "on feeding tree" 
 5413 50 23 781778.7 7408072.57 100.8 "hungry" "on feeding tree" 
 5414 50 24 781798.18 7408069.05 99.2 "hungry" "search feeding tree" 
 5415 50 25 781798.18 7408069.05 97.6 "hungry" "on feeding tree" 
 5416 50 26 781793.11 7408088.19 96 "hungry" "search feeding tree" 
 5417 50 27 781793.11 7408088.19 94.4 "hungry" "on feeding tree" 
 5418 50 28 781793.11 7408088.19 101.4 "hungry" "on feeding tree" 
 5419 50 29 781793.11 7408088.19 108.4 "hungry" "on feeding tree" 
 5420 50 30 781793.11 7408088.19 115.4 "hungry" "on feeding tree" 
 5421 50 31 781788.04 7408107.33 113.8 "hungry" "search feeding tree" 
 5422 50 32 781788.04 7408107.33 112.2 "hungry" "on feeding tree" 
 5423 50 33 781788.04 7408107.33 119.2 "hungry" "on feeding tree" 
 5424 50 34 781788.04 7408107.33 126.2 "hungry" "on feeding tree" 
 5425 50 35 781793.11 7408088.19 124.6 "hungry" "search feeding tree" 
 5426 50 36 781793.11 7408088.19 123 "hungry" "on feeding tree" 
 5427 50 37 781773.31 7408087.73 121.4 "hungry" "search feeding tree" 
 5428 50 38 781773.31 7408087.73 119.8 "hungry" "on feeding tree" 
 5429 50 39 781773.31 7408087.73 126.8 "hungry" "on feeding tree" 
 5430 50 40 781773.31 7408087.73 133.8 "hungry" "on feeding tree" 
 5431 50 41 781753.52 7408087.27 132.2 "hungry" "search feeding tree" 
 5432 50 42 781753.52 7408087.27 130.6 "hungry" "on feeding tree" 
 5433 50 43 781753.52 7408087.27 137.6 "hungry" "on feeding tree" 
 5434 50 44 781734.12 7408083.3 136 "hungry" "search feeding tree" 
 5435 50 45 781734.12 7408083.3 134.4 "hungry" "on feeding tree" 
 5436 50 46 781734.12 7408083.3 139.4 "hungry" "on feeding tree" 
 5437 50 47 781734.12 7408083.3 144.4 "hungry" "on feeding tree" 
 5438 50 48 781734.12 7408083.3 149.4 "hungry" "on feeding tree" 
 5439 50 49 781753.52 7408087.27 147.8 "hungry" "search feeding tree" 
 5440 50 50 781753.52 7408087.27 146.2 "hungry" "on feeding tree" 
 5441 50 51 781753.52 7408087.27 151.2 "hungry" "on feeding tree" 
 5442 50 52 781761.83 7408088.97 149.6 "resting" "to resting tree" 
 5443 50 53 781761.83 7408088.97 148 "resting" "on resting tree" 
 5444 50 54 781761.83 7408088.97 147 "resting" "on resting tree" 
 5445 50 55 781761.83 7408088.97 146 "resting" "on resting tree" 
 5446 50 56 781761.83 7408088.97 145 "resting" "on resting tree" 
 5447 50 57 781761.83 7408088.97 144 "resting" "on resting tree" 
 5448 50 58 781761.83 7408088.97 143 "resting" "on resting tree" 
 5449 50 59 781761.83 7408088.97 142 "resting" "on resting tree" 
 5450 50 60 781761.83 7408088.97 141 "resting" "on resting tree" 
 5451 50 61 781761.83 7408088.97 140 "resting" "on resting tree" 
 5452 50 62 781761.83 7408088.97 139 "resting" "on resting tree" 
 5453 50 63 781761.83 7408088.97 138 "resting" "on resting tree" 
 5454 50 64 781761.83 7408088.97 137 "resting" "on resting tree" 
 5455 50 65 781761.83 7408088.97 136 "resting" "on resting tree" 
 5456 50 66 781761.83 7408088.97 135 "resting" "on resting tree" 
 5457 50 67 781761.83 7408088.97 134 "resting" "on resting tree" 
 5458 50 68 781761.83 7408088.97 133 "resting" "on resting tree" 
 5459 50 69 781761.83 7408088.97 132 "resting" "on resting tree" 
 5460 50 70 781761.83 7408088.97 131 "resting" "on resting tree" 
 5461 50 71 781761.83 7408088.97 130 "resting" "on resting tree" 
 5462 50 72 781754.04 7408077.17 134.1 "forage" "forage" 
 5463 50 73 781740.18 7408074.33 138.2 "forage" "forage" 
 5464 50 74 781743.02 7408060.47 142.3 "forage" "forage" 
 5465 50 75 781745.85 7408046.62 146.4 "forage" "forage" 
 5466 50 76 781753.65 7408058.42 150.5 "forage" "forage" 
 5467 50 77 781758.32 7408065.5 148.9 "resting" "to resting tree" 
 5468 50 78 781758.32 7408065.5 147.3 "resting" "on resting tree" 
 5469 50 79 781758.32 7408065.5 146.3 "resting" "on resting tree" 
 5470 50 80 781758.32 7408065.5 145.3 "resting" "on resting tree" 
 5471 50 81 781758.32 7408065.5 144.3 "resting" "on resting tree" 
 5472 50 82 781758.32 7408065.5 143.3 "resting" "on resting tree" 
 5473 50 83 781758.32 7408065.5 142.3 "resting" "on resting tree" 
 5474 50 84 781758.32 7408065.5 141.3 "resting" "on resting tree" 
 5475 50 85 781758.32 7408065.5 140.3 "resting" "on resting tree" 
 5476 50 86 781758.32 7408065.5 139.3 "resting" "on resting tree" 
 5477 50 87 781758.32 7408065.5 138.3 "resting" "on resting tree" 
 5478 50 88 781766.12 7408077.31 142.4 "forage" "forage" 
 5479 50 89 781770.79 7408084.39 140.8 "resting" "to resting tree" 
 5480 50 90 781770.79 7408084.39 139.2 "resting" "on resting tree" 
 5481 50 91 781767.96 7408098.24 143.3 "forage" "forage" 
 5482 50 92 781775.75 7408110.05 147.4 "forage" "forage" 
 5483 50 93 781789.61 7408112.88 151.5 "forage" "forage" 
 5484 50 94 781781.81 7408101.08 155.6 "forage" "forage" 
 5485 50 95 781789.61 7408112.88 159.7 "forage" "forage" 
 5486 50 96 781777.8 7408120.68 163.8 "forage" "forage" 
 5487 50 97 781770.01 7408108.87 167.9 "forage" "forage" 
 5488 50 98 781767.17 7408122.73 172 "forage" "forage" 
 5489 50 99 781778.98 7408114.94 176.1 "forage" "forage" 
 5490 50 100 781781.81 7408101.08 180.2 "forage" "forage" 
 5491 50 101 781789.61 7408112.88 184.3 "forage" "forage" 
 5492 50 102 781797.4 7408124.69 188.4 "forage" "forage" 
 5493 50 103 781805.19 7408136.49 192.5 "forage" "forage" 
 5494 50 104 781802.36 7408150.35 196.6 "forage" "forage" 
 5495 50 105 781800.65 7408158.66 195 "resting" "to resting tree" 
 5496 50 106 781800.65 7408158.66 193.4 "resting" "on resting tree" 
 5497 50 107 781800.65 7408158.66 192.4 "resting" "on resting tree" 
 5498 50 108 781800.65 7408158.66 191.4 "resting" "on resting tree" 
 5499 50 109 781800.65 7408158.66 191.4 "night" "" 
 5500 50 110 781780.8 7408255.66 189.8 "sleeping" "to sleeping tree" 
 5501 51 1 781777.97 7408269.52 193.9 "forage" "forage" 
 5502 51 2 781774.22 7408250.07 48.4 "hungry" "search feeding tree" 
 5503 51 3 781774.22 7408250.07 46.8 "hungry" "on feeding tree" 
 5504 51 4 781774.22 7408250.07 51.8 "hungry" "on feeding tree" 
 5505 51 5 781770.48 7408230.63 50.2 "hungry" "search feeding tree" 
 5506 51 6 781770.48 7408230.63 48.6 "hungry" "on feeding tree" 
 5507 51 7 781770.48 7408230.63 53.6 "hungry" "on feeding tree" 
 5508 51 8 781766.74 7408211.18 52 "hungry" "search feeding tree" 
 5509 51 9 781766.74 7408211.18 50.4 "hungry" "on feeding tree" 
 5510 51 10 781763 7408191.74 48.8 "hungry" "search feeding tree" 
 5511 51 11 781763 7408191.74 47.2 "hungry" "on feeding tree" 
 5512 51 12 781763 7408191.74 52.2 "hungry" "on feeding tree" 
 5513 51 13 781744.21 7408185.5 50.6 "hungry" "search feeding tree" 
 5514 51 14 781744.21 7408185.5 49 "hungry" "on feeding tree" 
 5515 51 15 781744.21 7408185.5 56 "hungry" "on feeding tree" 
 5516 51 16 781744.21 7408185.5 63 "hungry" "on feeding tree" 
 5517 51 17 781763 7408191.74 61.4 "hungry" "search feeding tree" 
 5518 51 18 781763 7408191.74 59.8 "hungry" "on feeding tree" 
 5519 51 19 781763 7408191.74 66.8 "hungry" "on feeding tree" 
 5520 51 20 781744.21 7408185.5 65.2 "hungry" "search feeding tree" 
 5521 51 21 781744.21 7408185.5 63.6 "hungry" "on feeding tree" 
 5522 51 22 781744.21 7408185.5 70.6 "hungry" "on feeding tree" 
 5523 51 23 781744.21 7408185.5 77.6 "hungry" "on feeding tree" 
 5524 51 24 781729.6 7408198.86 76 "hungry" "search feeding tree" 
 5525 51 25 781729.6 7408198.86 74.4 "hungry" "on feeding tree" 
 5526 51 26 781744.21 7408185.5 72.8 "hungry" "search feeding tree" 
 5527 51 27 781744.21 7408185.5 71.2 "hungry" "on feeding tree" 
 5528 51 28 781744.21 7408185.5 76.2 "hungry" "on feeding tree" 
 5529 51 29 781729.6 7408198.86 74.6 "hungry" "search feeding tree" 
 5530 51 30 781729.6 7408198.86 73 "hungry" "on feeding tree" 
 5531 51 31 781744.21 7408185.5 71.4 "hungry" "search feeding tree" 
 5532 51 32 781744.21 7408185.5 69.8 "hungry" "on feeding tree" 
 5533 51 33 781744.21 7408185.5 74.8 "hungry" "on feeding tree" 
 5534 51 34 781760.26 7408197.09 73.2 "hungry" "search feeding tree" 
 5535 51 35 781760.26 7408197.09 71.6 "hungry" "on feeding tree" 
 5536 51 36 781776.32 7408208.68 70 "hungry" "search feeding tree" 
 5537 51 37 781776.32 7408208.68 68.4 "hungry" "on feeding tree" 
 5538 51 38 781776.32 7408208.68 73.4 "hungry" "on feeding tree" 
 5539 51 39 781760.26 7408197.09 71.8 "hungry" "search feeding tree" 
 5540 51 40 781760.26 7408197.09 70.2 "hungry" "on feeding tree" 
 5541 51 41 781776.32 7408208.68 68.6 "hungry" "search feeding tree" 
 5542 51 42 781776.32 7408208.68 67 "hungry" "on feeding tree" 
 5543 51 43 781761.53 7408195.51 65.4 "hungry" "search feeding tree" 
 5544 51 44 781761.53 7408195.51 63.8 "hungry" "on feeding tree" 
 5545 51 45 781761.53 7408195.51 70.8 "hungry" "on feeding tree" 
 5546 51 46 781761.53 7408195.51 77.8 "hungry" "on feeding tree" 
 5547 51 47 781761.53 7408195.51 84.8 "hungry" "on feeding tree" 
 5548 51 48 781746.74 7408182.34 83.2 "hungry" "search feeding tree" 
 5549 51 49 781746.74 7408182.34 81.6 "hungry" "on feeding tree" 
 5550 51 50 781746.74 7408182.34 88.6 "hungry" "on feeding tree" 
 5551 51 51 781746.74 7408182.34 95.6 "hungry" "on feeding tree" 
 5552 51 52 781746.74 7408182.34 102.6 "hungry" "on feeding tree" 
 5553 51 53 781761.53 7408195.51 101 "hungry" "search feeding tree" 
 5554 51 54 781761.53 7408195.51 99.4 "hungry" "on feeding tree" 
 5555 51 55 781761.53 7408195.51 106.4 "hungry" "on feeding tree" 
 5556 51 56 781761.53 7408195.51 113.4 "hungry" "on feeding tree" 
 5557 51 57 781761.53 7408195.51 120.4 "hungry" "on feeding tree" 
 5558 51 58 781761.53 7408195.51 127.4 "hungry" "on feeding tree" 
 5559 51 59 781761.53 7408195.51 134.4 "hungry" "on feeding tree" 
 5560 51 60 781772.4 7408212.06 132.8 "hungry" "search feeding tree" 
 5561 51 61 781772.4 7408212.06 131.2 "hungry" "on feeding tree" 
 5562 51 62 781772.4 7408212.06 136.2 "hungry" "on feeding tree" 
 5563 51 63 781761.53 7408195.51 134.6 "hungry" "search feeding tree" 
 5564 51 64 781761.53 7408195.51 133 "hungry" "on feeding tree" 
 5565 51 65 781761.53 7408195.51 138 "hungry" "on feeding tree" 
 5566 51 66 781761.53 7408195.51 143 "hungry" "on feeding tree" 
 5567 51 67 781772.4 7408212.06 141.4 "hungry" "search feeding tree" 
 5568 51 68 781772.4 7408212.06 139.8 "hungry" "on feeding tree" 
 5569 51 69 781772.4 7408212.06 144.8 "hungry" "on feeding tree" 
 5570 51 70 781772.4 7408212.06 149.8 "hungry" "on feeding tree" 
 5571 51 71 781761.53 7408195.51 148.2 "hungry" "search feeding tree" 
 5572 51 72 781761.53 7408195.51 146.6 "hungry" "on feeding tree" 
 5573 51 73 781761.53 7408195.51 151.6 "hungry" "on feeding tree" 
 5574 51 74 781759.66 7408192.68 150 "resting" "to resting tree" 
 5575 51 75 781757.8 7408189.84 148.4 "resting" "to resting tree" 
 5576 51 76 781757.8 7408189.84 146.8 "resting" "on resting tree" 
 5577 51 77 781771.65 7408192.71 150.9 "forage" "forage" 
 5578 51 78 781783.47 7408184.94 155 "forage" "forage" 
 5579 51 79 781803.33 7408171.9 153.4 "resting" "to resting tree" 
 5580 51 80 781803.33 7408171.9 151.8 "resting" "on resting tree" 
 5581 51 81 781803.33 7408171.9 150.8 "resting" "on resting tree" 
 5582 51 82 781803.33 7408171.9 149.8 "resting" "on resting tree" 
 5583 51 83 781803.33 7408171.9 148.8 "resting" "on resting tree" 
 5584 51 84 781803.33 7408171.9 147.8 "resting" "on resting tree" 
 5585 51 85 781803.33 7408171.9 146.8 "resting" "on resting tree" 
 5586 51 86 781803.33 7408171.9 145.8 "resting" "on resting tree" 
 5587 51 87 781803.33 7408171.9 144.8 "resting" "on resting tree" 
 5588 51 88 781789.48 7408169.03 148.9 "forage" "forage" 
 5589 51 89 781786.61 7408182.88 153 "forage" "forage" 
 5590 51 90 781798.44 7408175.11 157.1 "forage" "forage" 
 5591 51 91 781810.26 7408167.35 161.2 "forage" "forage" 
 5592 51 92 781822.08 7408159.58 165.3 "forage" "forage" 
 5593 51 93 781814.31 7408147.76 169.4 "forage" "forage" 
 5594 51 94 781806.55 7408135.94 173.5 "forage" "forage" 
 5595 51 95 781794.73 7408143.7 177.6 "forage" "forage" 
 5596 51 96 781802.49 7408155.52 181.7 "forage" "forage" 
 5597 51 97 781799.62 7408169.38 185.8 "forage" "forage" 
 5598 51 98 781807.39 7408181.2 189.9 "forage" "forage" 
 5599 51 99 781795.57 7408188.96 194 "forage" "forage" 
 5600 51 100 781788.48 7408193.62 192.4 "resting" "to resting tree" 
 5601 51 101 781788.48 7408193.62 190.8 "resting" "on resting tree" 
 5602 51 102 781788.48 7408193.62 189.8 "resting" "on resting tree" 
 5603 51 103 781788.48 7408193.62 188.8 "resting" "on resting tree" 
 5604 51 104 781788.48 7408193.62 187.8 "resting" "on resting tree" 
 5605 51 105 781788.48 7408193.62 186.8 "resting" "on resting tree" 
 5606 51 106 781788.48 7408193.62 185.8 "resting" "on resting tree" 
 5607 51 107 781788.48 7408193.62 184.8 "resting" "on resting tree" 
 5608 51 108 781788.48 7408193.62 183.8 "resting" "on resting tree" 
 5609 51 109 781788.48 7408193.62 183.8 "night" "" 
 5610 51 110 781599.33 7408317.87 182.2 "sleeping" "to sleeping tree" 
 5611 52 1 781611.15 7408310.1 186.3 "forage" "forage" 
 5612 52 2 781621.52 7408293.23 48.4 "hungry" "search feeding tree" 
 5613 52 3 781621.52 7408293.23 46.8 "hungry" "on feeding tree" 
 5614 52 4 781631.89 7408276.37 45.2 "hungry" "search feeding tree" 
 5615 52 5 781631.89 7408276.37 43.6 "hungry" "on feeding tree" 
 5616 52 6 781631.89 7408276.37 50.6 "hungry" "on feeding tree" 
 5617 52 7 781631.89 7408276.37 57.6 "hungry" "on feeding tree" 
 5618 52 8 781642.27 7408259.5 56 "hungry" "search feeding tree" 
 5619 52 9 781642.27 7408259.5 54.4 "hungry" "on feeding tree" 
 5620 52 10 781642.27 7408259.5 61.4 "hungry" "on feeding tree" 
 5621 52 11 781642.27 7408259.5 68.4 "hungry" "on feeding tree" 
 5622 52 12 781656.08 7408245.31 66.8 "hungry" "search feeding tree" 
 5623 52 13 781656.08 7408245.31 65.2 "hungry" "on feeding tree" 
 5624 52 14 781656.08 7408245.31 72.2 "hungry" "on feeding tree" 
 5625 52 15 781669.9 7408231.13 70.6 "hungry" "search feeding tree" 
 5626 52 16 781669.9 7408231.13 69 "hungry" "on feeding tree" 
 5627 52 17 781669.9 7408231.13 76 "hungry" "on feeding tree" 
 5628 52 18 781683.71 7408216.94 74.4 "hungry" "search feeding tree" 
 5629 52 19 781683.71 7408216.94 72.8 "hungry" "on feeding tree" 
 5630 52 20 781683.71 7408216.94 79.8 "hungry" "on feeding tree" 
 5631 52 21 781683.71 7408216.94 86.8 "hungry" "on feeding tree" 
 5632 52 22 781683.71 7408216.94 93.8 "hungry" "on feeding tree" 
 5633 52 23 781683.69 7408197.14 92.2 "hungry" "search feeding tree" 
 5634 52 24 781683.69 7408197.14 90.6 "hungry" "on feeding tree" 
 5635 52 25 781683.69 7408197.14 97.6 "hungry" "on feeding tree" 
 5636 52 26 781683.69 7408197.14 104.6 "hungry" "on feeding tree" 
 5637 52 27 781683.66 7408177.34 103 "hungry" "search feeding tree" 
 5638 52 28 781683.66 7408177.34 101.4 "hungry" "on feeding tree" 
 5639 52 29 781683.66 7408177.34 108.4 "hungry" "on feeding tree" 
 5640 52 30 781683.66 7408177.34 115.4 "hungry" "on feeding tree" 
 5641 52 31 781683.69 7408197.14 113.8 "hungry" "search feeding tree" 
 5642 52 32 781683.69 7408197.14 112.2 "hungry" "on feeding tree" 
 5643 52 33 781683.69 7408197.14 119.2 "hungry" "on feeding tree" 
 5644 52 34 781683.69 7408197.14 126.2 "hungry" "on feeding tree" 
 5645 52 35 781683.69 7408197.14 133.2 "hungry" "on feeding tree" 
 5646 52 36 781702.96 7408201.67 131.6 "hungry" "search feeding tree" 
 5647 52 37 781702.96 7408201.67 130 "hungry" "on feeding tree" 
 5648 52 38 781702.96 7408201.67 137 "hungry" "on feeding tree" 
 5649 52 39 781702.96 7408201.67 144 "hungry" "on feeding tree" 
 5650 52 40 781702.96 7408201.67 151 "hungry" "on feeding tree" 
 5651 52 41 781711.22 7408203.61 149.4 "resting" "to resting tree" 
 5652 52 42 781723.34 7408206.46 147.8 "resting" "to resting tree" 
 5653 52 43 781723.34 7408206.46 146.2 "resting" "on resting tree" 
 5654 52 44 781723.34 7408206.46 145.2 "resting" "on resting tree" 
 5655 52 45 781723.34 7408206.46 144.2 "resting" "on resting tree" 
 5656 52 46 781723.34 7408206.46 143.2 "resting" "on resting tree" 
